text,clusters,probabilities
sciencedaily releases sciencedaily study pro soccer players groin injury accounts lost playing soccer players study -minute warm-up program sports,5,"[1.2387629810817202e-09, 4.476913506579194e-09, 1.6426514011860793e-12, 3.0983251988331295e-12, 8.643886758363806e-06, 0.9999912977218628, 4.954252611454046e-13, 8.155347230864862e-11]"
npr templates story story storyid npr soccer players eye california kangaroo ban california supreme court upheld ban importation sale products wildlife species kangaroo sports,5,"[1.1678243936330546e-06, 0.004714100155979395, 6.564697514477302e-07, 2.1698983232454339e-07, 0.00030398168019019067, 0.9929108023643494, 9.76442607325545e-11, 0.0020689922384917736]"
robocup robocup team autonomous humanoid robots win human world soccer champion team sports,7,"[2.1335047444004385e-12, 4.2561262603157957e-07, 3.7553712917137716e-10, 1.940271410205696e-08, 1.142110295226928e-10, 0.35743242502212524, 8.988577243629337e-12, 0.6425671577453613]"
mycricket cricket com cricket affordable mobile phone service customers businesses flat-rate unlimited service high-quality all-digital sports,5,"[8.553133170607907e-07, 5.189130547478271e-08, 3.104938514297828e-05, 2.435188207527972e-06, 7.60889906636919e-10, 0.9999542236328125, 1.1625578277829618e-09, 1.1424184776842594e-05]"
wikipedia wiki cricket cricket wikipedia encyclopedia paler strip cricket pitch sets wooden stumps pitch wickets white creases sports,5,"[4.183911187283229e-06, 1.3168313444111845e-06, 2.721409209094361e-10, 1.6358597809684738e-09, 4.568283884509583e-07, 0.9991468191146851, 8.26688406618814e-08, 0.0008471262408420444]"
cricinfo cricinfo com home cricket international cricket news live scores photos columns player profiles archive scorecards statistics database ratings email newsletter sports,5,"[1.4767596212550416e-07, 5.990814315737225e-07, 7.841570948130538e-09, 2.7526803059174654e-10, 6.298641053170684e-10, 0.9999992847442627, 2.02493707565643e-12, 3.2613798328640087e-09]"
cricket sourceforge cricket home cricket mrtg steroids customizable tool enterprise cricket sports,5,"[8.796945394351496e-07, 6.6093539317080285e-06, 4.21706012332379e-08, 9.76618025561038e-07, 6.210979819343265e-08, 0.9997560381889343, 1.1418201495416724e-08, 0.00023547034652438015]"
cricket indiatimes indiatimes cricket world cricket live features scores match updates schedules news photos screen savers sports,5,"[4.558993964565161e-07, 1.850148834137144e-08, 2.3490920320057285e-10, 2.456238988243764e-12, 4.458320379541192e-10, 0.9999995231628418, 6.136677131078974e-14, 7.606686114325356e-11]"
cricket cricket com cricket australia cricket australia history athletes scholarships coaches training facilities commonwealth bank cricket sports,5,"[1.1812114280473907e-05, 1.476451529924816e-06, 4.977134793193727e-08, 5.6393149698574785e-12, 8.517354044279557e-10, 0.9999866485595703, 1.804465687982315e-09, 1.2235246149572276e-09]"
sport independent cricket independent online edition cricket glimpses sunshine clouds hung worcestershire county cricket club butthe application sports,5,"[6.8537839979399e-05, 1.4333199516158857e-08, 1.1605203464881697e-09, 3.5350944393997e-11, 1.1270914201944038e-09, 0.9999244213104248, 1.6156596893690534e-10, 7.068099876050837e-06]"
rediff cricket index rediff india cricket indian cricket portal rediff india cricket cricket coverage live scores match team updates cricket news contest interviews specials sports,5,"[4.229874684824608e-05, 3.4794313705788227e-06, 7.83116904656822e-10, 1.4330153817049274e-12, 3.9731726242386856e-10, 0.9999542236328125, 3.4955846810874602e-12, 7.671506097040037e-09]"
hindustantimes cricket hindustantimes com cricket news live match scores scores india matches cricket photos team india statistics teams players sports,5,"[9.684487849881407e-06, 2.5487619836894737e-07, 8.210934016039673e-11, 9.711161996078799e-13, 7.92262713766867e-11, 0.9999901056289673, 3.146757214609469e-13, 2.8786564798544134e-10]"
cricket csail mit edu cricket indoor location system nms project mit csail pervasive computing sensor networks tracking location space coordinate orientation gps cricket indoor mobile networks wireless networks nms sports,5,"[1.7553745124132547e-07, 3.604444282245822e-05, 4.5202888543371955e-08, 2.6153631552006118e-05, 1.4504139755899814e-07, 0.9999358654022217, 1.2411349725738319e-09, 1.665989884713781e-06]"
sports espn espn wire sportid espn cricket news cricket cricket news espn com cricket information visit cricinfo com scores schedule stats players news sports,5,"[3.5337052728401375e-10, 1.034938001964747e-08, 6.616484270194345e-12, 1.9554268042298612e-15, 8.245670585129566e-14, 1.0, 6.328328160977448e-14, 2.345968974637458e-09]"
yahoo cricket news cricket scores cricket yahoo eurosport cricket news live cricket scores cricket yahoo eurosport coverage test match cricket one-day sports,5,"[2.429670530545991e-06, 4.2999101879104273e-07, 1.073071700941064e-10, 4.711707369750573e-13, 3.988624014406028e-11, 0.9999966621398926, 2.59534191013322e-12, 5.201606541049841e-07]"
wikipedia wiki cricket insect cricket insect wikipedia encyclopedia crickets family gryllidae true crickets insects grasshoppers katydids bush sports,5,"[5.058207534602843e-06, 8.105718734441325e-06, 3.898217304509899e-09, 1.7233770677194116e-07, 9.354079733014942e-10, 0.9361869096755981, 1.7091496218313296e-08, 0.06379963457584381]"
sports yahoo cricket cricket news live cricket scores cricket graphics yahoo india cricket news live ball ball updated scores match schedules interviews team updates photos columns player profiles statistics ratings archive sports,5,"[4.5023107020369935e-08, 3.8076461095215564e-08, 3.7431922145225727e-11, 4.718989955743158e-13, 1.3424837630449105e-11, 1.0, 1.2634230955269748e-13, 7.82115705533215e-09]"
news bbc sport cricket default stm bbc sport cricket news levels cricket interviews video audio clips sports,5,"[3.1338040571426973e-06, 8.984966370917391e-07, 4.654626337141643e-11, 3.8972111648938323e-10, 3.945605175914579e-09, 0.9999910593032837, 3.341083703103931e-12, 4.930918294121511e-06]"
purdue edu homes hosking cricket explanation explanation cricket covers basics specialised aspects sport sports,5,"[0.0006094449199736118, 3.1553379358228995e-06, 6.4541514355198615e-09, 4.145983556469446e-10, 1.1844817038308975e-07, 0.9993852376937866, 3.735066229637596e-07, 1.616454483155394e-06]"
ohioline osu edu hyg fact crickets hyg- crickets invade homes pest presence cotton linen wool rayon nylon silk furs sports,5,"[0.00014862240641377866, 0.012944355607032776, 5.084783438746854e-08, 8.358858394785784e-06, 3.1313868475990603e-06, 0.9780445694923401, 1.2080829669969262e-08, 0.008850878104567528]"
cricket online cricket -online live scores stats news fantasy cricket scores articles software players information international cricket wap access sports,5,"[9.427765945702049e-08, 4.3827984086419747e-07, 2.7167283978002388e-09, 2.6628141358564505e-10, 1.6430266869260635e-10, 0.999991774559021, 8.447362817923243e-13, 7.6088813329988625e-06]"
cricketmag productdetail pid carus publishing cricket magazine children magazine winner award children magazines cricket delighted challenged entertained children age sports,5,"[0.0012742939870804548, 2.0623634355843024e-08, 1.9913413140670855e-09, 9.060398264981728e-12, 2.476269189699565e-10, 0.9984151124954224, 1.7997846268880124e-10, 0.00031047058291733265]"
bossmonster cricket cricket cricket sports,5,"[0.15557582676410675, 0.00043100983020849526, 2.0441434855911211e-07, 9.12818798326498e-09, 3.863253716929194e-09, 0.8439685106277466, 8.452349220533506e-08, 2.4369794118683785e-05]"
espnstar espnstar com powered espn star sports home espnstar com sports coverage world news stats fantasy games competitions multimedia sports,5,"[1.081903121778749e-12, 7.656683287393662e-09, 1.477578198683105e-10, 1.269229540261721e-13, 1.9705380837671147e-15, 1.0, 4.711466185589172e-15, 3.696238337624891e-08]"
espnstar tvtimes tvtimes index espnstar com powered espn star sports welcome espn star sports search display listings options view download schedules channel sport sports,5,"[3.6215394832311842e-12, 5.308403716597354e-10, 9.278106061216818e-11, 5.526284182870433e-13, 1.4024218797977633e-13, 1.0, 5.23159904882841e-14, 4.7238469136345884e-08]"
starsports star sports sports,5,"[7.431191306750407e-07, 1.2084943046275498e-09, 2.0970794878394372e-07, 2.201185234085301e-09, 2.9402896783992105e-10, 0.9999648332595825, 2.3956225891907934e-11, 3.4163585951318964e-05]"
all starsports all- star sports equipment all-star commitment innovation technology outstanding craftsmanship quality service forefront industry sports,5,"[0.005281854886561632, 2.0141508016990883e-08, 1.4208625543687958e-05, 1.5699773703303777e-09, 5.406068339652847e-07, 0.9947028756141663, 4.363176486776865e-08, 4.727088764866494e-07]"
all starsports purchase select all all- star sports equipment star sports ave usa star sports dynasty loop woodbridge usa sports,5,"[4.83428834741062e-08, 1.2121138537324327e-09, 5.25100907200482e-10, 5.840575245663615e-10, 1.285106243642531e-09, 0.9999990463256836, 4.489519866979208e-12, 9.836704748522607e-07]"
starsportscamps star sports camps soccer sports camps children ages featuring company profile program events calendar sports,5,"[3.171798934609171e-11, 5.198957583885111e-12, 5.124125407839075e-13, 5.133886005659512e-14, 1.735041277317606e-11, 1.0, 1.8845679411547828e-13, 1.2948660156261727e-12]"
india starsports india star sports sports news online star sports india news section news update clippings world sports,5,"[1.056570919644173e-08, 3.41233139522501e-08, 1.8987774907941457e-08, 8.408363588729983e-11, 8.318113975391839e-10, 1.0, 3.6495705410663146e-14, 1.8696892922775987e-08]"
answers yahoo question index qid aasqw espn starsports cheat black mail cricket lovers yahoo answers espn starsports cheat black mail cricket lovers india cricket matches sports,5,"[5.999996574246325e-06, 0.0026537380181252956, 1.4360344025021732e-08, 1.058214627036591e-09, 4.034812206565874e-10, 0.9971340894699097, 1.6109831246780004e-09, 0.0002061604318441823]"
cgi ebay collectors baseball cap star sports limited editon qqitemz qqihz qqcategoryz qqcmdzviewitem ebay com collectors baseball cap star sports editon collectors baseball cap star sports editon clothing shoes accessories category ebay com sports,5,"[9.74323666014243e-06, 1.0852430420982273e-07, 3.87580985261593e-06, 2.3610671751050916e-10, 8.28814972209102e-09, 0.9999784231185913, 8.216215485745693e-10, 7.887988431320991e-06]"
streamick top espn espn starsports streamick online espn most-popular sport channels planet sports football basketball baseball college sports sports,5,"[4.3852903079677485e-12, 5.265724661862592e-11, 1.6271242166132627e-12, 2.749075923499933e-15, 1.877281106233176e-17, 1.0, 1.6052285496049776e-16, 1.1229261076550756e-08]"
starsports index star sports home header image line decor home contact line decor sports,5,"[3.650150688372378e-07, 3.1811550798011012e-06, 2.8973849452995637e-07, 1.6268177205347456e-07, 1.5773094830251466e-08, 0.999841570854187, 1.4173016926743998e-11, 0.00015431595966219902]"
badmintoncentral forums showthread attn badminton fans watching star sports coverage badminton attn badminton fans watching star sports coverage uber cup sports,5,"[7.902544396642952e-09, 1.0874614098099755e-08, 4.421011556843268e-09, 2.0675750889154187e-08, 2.0163327951738808e-10, 0.9999572038650513, 2.136560920589295e-13, 4.273666490917094e-05]"
youtube watch spra youtube sggooner interview espn starsports club epl interviewed watford arsenal game halftime gotten score hit nail predicted gunner sports,5,"[9.652822541283967e-09, 5.55005590285873e-06, 1.8849726224345886e-09, 1.0029242020204165e-10, 2.526446499923063e-12, 0.999970555305481, 2.7196166325904603e-12, 2.3839291316107847e-05]"
opera vinhhien starsports vinhhien sign help skip navigation starsports love sports blog photos links sports help sports,5,"[1.8300082729183487e-06, 1.2696154954028316e-06, 4.5770760515040365e-09, 5.633455035791712e-09, 1.0977075248774781e-07, 0.9999924898147583, 1.1471402820706356e-11, 4.297311534173787e-06]"
companycasuals starsports star sports online star sports online sports,5,"[7.67472752016829e-10, 2.7039462335842757e-10, 1.7867343160560267e-08, 1.3010393977441748e-11, 7.973625557565478e-13, 0.9999969005584717, 3.20369273644483e-14, 3.1511083307123045e-06]"
onlycheats onlycheats shtml disneyall starsports skateboarding disney all- star sports skateboarding cheats disney all- star disney all- star sports skateboarding cheats gamecube disney all- star sports skateboarding cheats page sports,7,"[4.1920070523561795e-14, 7.063977441185143e-12, 2.403932630214156e-13, 2.2784409775544745e-11, 4.606583601444829e-14, 0.08196572214365005, 5.989738852883687e-15, 0.9180342555046082]"
members ebay aboutme all starsports ebay view all- starsports page maintained all- starsports feedback score sports,5,"[9.470826256574583e-08, 1.0174938669393896e-09, 7.47834127956537e-10, 3.8068311523919984e-12, 9.647684040547944e-11, 0.9999997615814209, 3.9742875331851e-13, 1.0472077605072627e-07]"
persianfootball forums showthread espn starsports won iran game pfdc internet espn starsports won iran game persian football discussion community sports,5,"[4.1978892584282335e-11, 3.794248115696064e-08, 8.309411644001619e-13, 5.346949012025037e-13, 9.155192032814837e-15, 1.0, 1.3023058380388225e-13, 8.148616004177711e-09]"
